RecipeID,RecipeTitle,Directions,Source
1041433,Sweet Sausage Mediterranean Penne Pasta,"[""Cook pasta per directions on package."", ""Cut asparagus into 1 inch pieces."", ""Slice sausage links. In large skillet (we use a wok), saute sausage and asparagus until almost fully cooked (about 7 - 10 minutes). Remove from skillet / wok and set aside."", ""In same skillet / wok, bring butter, garlic, tomatoes (with juices), black olives (drained) and artichokes (including marinade), to a boil."", ""Lower heat. Add back sausage and asparagus, basil, and oregano then simmer for 5 minutes."", ""Place pasta in serving bowl and pour skillet / wok mixture over pasta."", ""Sprinkle with fresh shaved parmesan cheese and serve.""]",www.food.com/recipe/sweet-sausage-mediterranean-penne-pasta-327920
1150698,Green Beans With Lemon And Almonds,"[""Cook the green beans in a pot with salted water until JUST tender (about 5 minutes, you can steam the also) drain and transfer to a large bowl of ice water to cool; drain and pat dry with a paper towel (this can be done a day ahead)."", ""Melt butter in a skillet over medium heat."", ""Add in chopped almonds, and toss with butter; saute the nuts until they are lightly browned and crisp (about 2-3 minutes)."", ""Add in beans, and toss to combine with the nuts until heated through (about 3-4 minutes)."", ""Mix in the lemon peel; cook 1 minute."", ""Mix in the chopped parsley."", ""Season with salt and pepper, and transfer to a bowl."", ""Delicious!""]",www.food.com/recipe/green-beans-with-lemon-and-almonds-145728
940484,Lithuanian Kugelis,"[""Preheat oven to 350 degrees F (175 degrees C)."", ""Place bacon in a Dutch oven set over medium heat, cover, and cook until the bacon has softened and begun to release it's grease. Stir in the onion and cook until softened and translucent. Remove the cover, and continue cooking and stirring until the mixture caramelizes and turns a deep, golden brown. Remove from heat and stir in butter to melt."", ""Stir shredded potatoes into the onion mixture, then stir in the evaporated milk and eggs until well combined. Pour into a 9x13-inch glass baking dish."", ""Bake in preheated oven for 1 hour, or until golden on top. Remove and let stand for 10 minutes before slicing into 3x3-inch squares. Serve hot.""]",www.allrecipes.com/recipe/130651/lithuanian-kugelis/
1251323,"Crunchy Cabbage, Brazil Nut And Smoked Chicken Salad","[""Place chicken in a large serving bowl along with remaining ingredients."", ""Whisk together ingredients for the chili-lime dressing then pour over salad and toss to combine. Season.""]",recipes-plus.com/api/v2.0/recipes/34535
1828411,Oven Baked Sweet Plantains,"[""Preheat oven to 450F."", ""Coat a nonstick cookie sheet with cooking spray."", ""Cut the ends off of the plantains and peel."", ""Cut each plantain on the diagonal into 1/2 inch slices."", ""Arrange in single layer and coat tops with cooking spray."", ""Bake, turning occasionally, for 10 to 15 minutes, until plantains are golden brown and very tender.""]",recipeland.com/recipe/v/oven-baked-sweet-plantains-49502
1803247,Party Wieners,"[""Melt jelly with heinz chili sauce over medium heat."", ""Add wieners and heat thoroughly."", ""Serve with toothpicks."", ""Variation - use frozen meatballs instead of wieners.""]",recipeland.com/recipe/v/party-wieners-1179
809134,Hamburger Casserole,"[""Preheat oven to 375 degrees. Cook ground beef and onion over medium heat until beef is brown and onion is soft, but do not brown onion. Drain fat off. Add seasoned salt, sour cream, and Worcestershire sauce, stirring to mix well. Press the beef mixture into a 2 qt. casserole dish. Spread mashed potatoes over the meat and top with cheese. Bake for 15 to 20 minutes.""]",www.cookbooks.com/Recipe-Details.aspx?id=98399
768120,Apple Raisin Bread,"[""Grease two 8 x 4 x 2-inch loaf pans."", ""In medium bowl, stir together flour, baking powder, cinnamon and ginger."", ""In large bowl, with mixer at medium speed, beat together oleo and sugar. Beat in syrup."", ""Add eggs and beat until well mixed."", ""With wooden spoon, stir in apples."", ""Stir in flour mixture, raisins and nuts. Divide into 2 pans."", ""Bake at 350\u00b0 for 1 hour to 1 hour and 15 minutes."", ""Cool 10 minutes."", ""Remove from pan.""]",www.cookbooks.com/Recipe-Details.aspx?id=717365
367517,Italian Casserole,"[""Brown meat, onion, parsley, garlic powder and salt."", ""Add soups and pepper."", ""Blend in sour cream and milk."", ""Place in casserole.""]",www.cookbooks.com/Recipe-Details.aspx?id=204621
1214509,Slow Cooker Beef Roast,"[""In medium bowl, combine tomatoes and juice, soup and soup mix."", ""Place roast in a 5-6 quart electric slow cooker."", ""Pour tomato mixture over roast."", ""Cover, and cook on low for about 8 hours or until roast is tender.""]",www.food.com/recipe/slow-cooker-beef-roast-363631
252076,Mississippi Mud Cake,"[""Mix and heat until margarine melts."", ""Remove; add 2 well-beaten eggs and 1 cup sugar; mix well."", ""Pour into a 9 x 9-inch square pan."", ""Bake 30 minutes at 350\u00b0."", ""Remove from oven, leave in pan and cover with miniature marshmallows while still warm."", ""When cool, frost.""]",www.cookbooks.com/Recipe-Details.aspx?id=851152
114982,Fruit Punch,"[""Add fruit punch to fruit."", ""Top with some sherbet, then add the ginger ale for the foamy look.""]",www.cookbooks.com/Recipe-Details.aspx?id=829150
717952,Cabbage Casserole,"[""Wash rice; place half in baking dish."", ""Spread 3/4-inch layer of raw ground meat over rice."", ""Wash and shred cabbage, spread 1/2 over ground meat."", ""Slice onion and place over cabbage; salt and pepper to taste."", ""Repeat second layer of all ingredients."", ""Place sliced bell pepper on top of onion slices."", ""Mix catsup with one bottle of water and pour over mixture."", ""Sprinkle with salt and pepper."", ""Cover and bake at 375\u00b0 for one hour."", ""Serve with hot rolls and beverage.""]",www.cookbooks.com/Recipe-Details.aspx?id=761807
2013056,Bean And Pea Salad Recipe,"[""Mix first 5 ingredients."", ""Chop pimiento, celery, green pepper and onion."", ""Drain beans and peas."", ""Combine all."", ""Let stand overnight."", ""Drain and serve.""]",cookeatshare.com/recipes/bean-and-pea-salad-50233
1173069,Amarula Café De Cocoa,"[""Pour the hot chocolate, hot black coffee and Butterscotch Schnapps into a latte style coffee glass."", ""Add the Amarula Cream to the top and stir gently.""]",www.food.com/recipe/amarula-caf-de-cocoa-217549
1806156,Bluefish Imperial,"[""Pre Heat oven to 400 degrees."", ""In a medium sized bowl mix together crab, mayonnaise, mustard, egg, olive oil, breadcrumbs, paprika, salt, pepper, and minced garlic."", ""Grease an 8 inch pie tin with olive oil and pour the mixture into the tin and leave in a mound (DO NOT SPREAD EVENLY)."", ""Bake at 400 for 8-10 minutes."", ""While crab is baking, slice fish filets so that a flap is created where the crab mixture can be placed into."", ""Remove crab from oven, turning oven down to 325."", ""Put 1/4 of crab mixture in the flap of the filet and 1/4 on top for each filet (using all the crab)."", ""Cook fish & crab at 325 for 15 minutes."", ""Serve.""]",www.food.com/recipe/bluefish-imperial-245759
2153190,Mixed Vegetable Casserole With Mornay Sauce Recipe,"[""Cook and save liquid.""]",cookeatshare.com/recipes/mixed-vegetable-casserole-with-mornay-sauce-58379
2230951,Apple Sage Dressing Recipe,"[""Preheat oven to 350."", ""Heat oil in small skillet over medium high heat."", ""Add in onion and saute/fry 7 min, till tender."", ""Toast and cube bread."", ""Cube unpeeled apples."", ""Chop fresh parsley."", ""Toss remaining ingredients in large bowl; add in onions and stir."", ""Spoon into 1-1/2 quart casserole coated with cooking spray."", ""Bake for 15 min."", ""Stir gently and bake another 10 min or possibly till top is crisp.""]",cookeatshare.com/recipes/apple-sage-dressing-67847
2098823,Lemon Pepper Chicken Wings,"[""Prepare your ingredients."", ""Put the wings in a bag and gently cover them with salt and pepper."", ""Sift in the flour, and coat the wings with it."", ""Fry the wings in medium-hot oil."", ""In a bowl, add in melted butter, Parmesan cheese, lemon pepper seasoning, and garlic and gently mix together."", ""Once the wings are fried, drain off the excess oil, and while they are still hot, mix them into the bowl from Step 3 and they are done!"", ""You can also add a tablespoon of lemon juice to the seasonings."", ""A squeeze of citrus makes these wings quite refreshing.""]",cookpad.com/us/recipes/147906-lemon-pepper-chicken-wings
2091425,Lentil and Spinach Puffs,"[""Sort and wash lentils, place in a bowl."", ""Cover and refrigerate 8 hours or overnight."", ""Drain well."", ""Place lentils and 3 tablespoons water in food processor, process until smooth, scraping bowl occasionally."", ""Combine the pureed lentils, spinach and next 7 ingredients (through garlic) stirring well."", ""Heat 1 tablespoon oil in a large non-stick skillet over medium-high heat."", ""Drop lentil mixture by heaping spoonfuls in the pan."", ""Cook 2 minutes each side or until lightly browned."", ""Cover and keep warm.""]",www.food.com/recipe/lentil-and-spinach-puffs-419651
1063949,Blt Spread,"[""Combine all ingredients in bowl."", ""Stir until blended."", ""Cover and refrigerate 1 hour to blend flavors."", ""(This recipe may be prepared up to 3 hours ahead of time).""]",www.food.com/recipe/blt-spread-236682
927676,To Die For No-Bake Cake Pops,"[""Line a sheet pan with parchment paper. The pan must be able to fit in the freezer."", ""Place sandwich cookies into the bowl of a food processor and pulse until they resemble fine breadcrumbs."", ""Stir crushed cookies, cream cheese, and marshmallow creme together in a bowl. Roll cookie mixture into walnut-sized balls, place them on the prepared pan, and freeze for 5 minutes."", ""Melt 1/4 cup bark in a microwave-safe glass or ceramic bowl in 30-second intervals, stirring after each melting, for 1 to 3 minutes. Remove cake pops from the freezer."", ""Dip each lollipop stick into the melted bark, and push a stick halfway through each cake pop. Place on the sheet pan and return cake pops to the freezer for 5 minutes."", ""Melt remaining bark in a microwave-safe bowl in 30-second intervals, stirring after each melting, for 1 to 3 minutes. Pour coating into a large coffee mug, deep enough to make it easy to immerse the cake pops."", ""Remove cake pops from the freezer, and dip each prepared pop into the melted bark, coating completely. Place the pops back onto the sheet pan. Refrigerate until firm, about 10 minutes.""]",www.allrecipes.com/recipe/234002/to-die-for-no-bake-cake-pops/
2009626,Squash Casserole,"[""Combine mayo, onion, 1/4 cup crackers, egg, sugar, salt, pepper; mix well."", ""Add squash; mix well."", ""Pour in lightly greased pan."", ""Sprinkle remaining crackers on top."", ""Bake uncovered at 350F for 25 minutes."", ""Top with cheese bake another 5 minutes.""]",www.food.com/recipe/squash-casserole-100167
1753823,Sesame Chicken Party Wings,"[""Mix soy sauce,brown sugar,chicken broth,garlic powder and sesame seeds together in a large bowl."", ""Add chicken wings and toss to coat."", ""Marinate for 4 hours in refrigerator."", ""Remove wings from marinade; discard marinade."", ""Place wings on a foil lined shallow baking pan."", ""Bake at 400 degrees for 35-40minutes."", ""Mix barbecue sauce,honey and sesame oil in a small bowl."", ""Remove wings from oven after 35-40minutes and baste with barbecue sauce mixture."", ""Bake another 15-20 minutes.""]",www.food.com/recipe/sesame-chicken-party-wings-110632
1762418,Butterbeer,"[""In a small saucepan over medium, combine the brown sugar and water."", ""Bring to a gentle boil and cook, stirring often, until the mixture reads 240 F on a candy thermometer."", ""Stir in the butter, salt, vinegar and 1/4 heavy cream."", ""Set aside to cool to room temperature."", ""Once the mixture has cooled, stir in the rum extract."", ""This step is optional... My husband likes it better without the rum extract."", ""In a medium bowl, combine 2 tablespoons of the brown sugar mixture and the remaining 1/2 cup of heavy cream."", ""Use an electric mixer to beat until just thickened, but not completely whipped, about 2 to 3 minutes."", ""Optional Awesome Step: Pour cream soda into medium sauce pan and bring to just under boiling."", ""To serve, divide the brown sugar mixture between 4 tall glasses (about 1/4 cup for each glass)."", ""Add 1/4 cup of cream soda to each glass, then stir to combine."", ""Fill each glass nearly to the top with additional cream soda, then spoon the whipped topping over each."", ""Just for adults: You can add butterscotch schnapps to each glass before topping with the whipped cream for a delicious 21+ version of this tasty treat!""]",cookpad.com/us/recipes/347391-butterbeer
1179834,Grilled Asparagus With Blood Orange Vinaigrette,"[""Peel and chop the shallot fine and macerate for 30 minutes in the juice of 1/2 of one orange and the balsamic and red wine vinegars."", ""Whisk in the olive oil to taste to make a vinaigrette, and season with salt and pepper."", ""Peel just the zest from one orange, chop very fine, and add to the vinaigrette."", ""Cut away the rind and pith from all oranges and slice them into thin rounds."", ""Parboil and grill the asparagus until tender."", ""Arrange asparagus on a platter with orange slices on top."", ""Drizzle with vinaigrette.""]",www.food.com/recipe/grilled-asparagus-with-blood-orange-vinaigrette-56072
1995735,chocolate chip cookies turned vegan,"[""sift all dry ingredients together."", ""mix the wet ingredients in a mixing bowl."", ""add the dry ingredients and mix until combined."", ""using a teaspoon, scoop globs of dough 1 inch apart on a greased cookie sheet."", ""bake in a 350 degree oven for 9 minutes.""]",www.food.com/recipe/chocolate-chip-cookies-turned-vegan-83819
1311578,Grilled Cheddar And Bacon With Mango Chutney ,"[""Spread 1 side of each bread slice with butter. Turn over 4 slices and spread with chutney, then divide cheese and bacon among them. Top with remaining bread slices, buttered sides up."", ""Heat a dry 12-inch heavy skillet over moderate heat until hot, then cook sandwiches, 2 at a time, pressing occasionally and turning over once, until bread is golden brown and cheese is melted, about 5 minutes total per batch.""]",www.epicurious.com/recipes/food/views/grilled-cheddar-and-bacon-with-mango-chutney-231488
752922,Joyce'S Cheater Lasagna,"[""Spray 9 x 12-inch pan with Pam."", ""Put one layer noodles in pan. Brown ground beef with onion and drain."", ""Layer 1/2 beef mixture, followed by 1/2 jar sauce, 1/2 carton Ricotta and 1/2 of Mozzarella."", ""Add second layer noodles, meat, sauce and cheeses. Pour water into spaghetti jar."", ""Shake to make \""tomato juice\"" and pour over mixture."", ""Heat in 350\u00b0"", ""oven for 45 minutes until bubbly.""]",www.cookbooks.com/Recipe-Details.aspx?id=185253
1873425,Penne with Chili-Rubbed Flank Steak and Pineapple Salsa,"[""Heat the broiler."", ""Rub the flank steak with the 1 teaspoon oil, 1/2 teaspoon of the chili powder, and 1/4 teaspoon of the salt."", ""Broil the meat until medium rare, about 4 minutes per side."", ""Let it rest for 5 minutes and then cut it diagonally into slices."", ""In a large glass or stainless-steel bowl, combine the pineapple, the remaining 1/4 cup oil, the jalapeno pepper, onion, lime juice, cilantro, black pepper, and the remaining 1/2 teaspoon salt and 1/4 teaspoon chili powder."", ""Stir in the sliced steak."", ""In a large pot of boiling, salted water, cook the penne until just done, about 13 minutes."", ""Drain and toss with the salsa and steak.""]",www.foodandwine.com/recipes/penne-chili-rubbed-flank-steak-and-pineapple-salsa
85120,Ham Rolls,"[""Heat oven to 350\u00b0."", ""Cook asparagus as directed on package; drain."", ""Wrap each ham slice around 2 to 3 asparagus spears. Place in an ungreased baking dish (10 x 6 x 2-inch)."", ""Mix soup and wine; pour over ham rolls."", ""Bake, uncovered, until bubbly for 20 to 25 minutes.""]",www.cookbooks.com/Recipe-Details.aspx?id=913396
1559065,Achara (Pickled Green Papaya),"[""Put the green papaya in a colander and squeeze until the papaya releases its juices. Spread the papaya on a baking sheet and let dry in the sun, about 1 hour."", ""Meanwhile, combine vinegar, sugar, and salt in a small sauce pan and simmer until sugar is completely dissolved. Add pineapple juice and mix."", ""In a large bowl, combine dry papaya shreds, vinegar mixture, and the remaining ingredients. Mix well. Transfer to clean jars and store in the refrigerator. Let sit at least one day before using.""]",tastykitchen.com/recipes/condiments/achara-pickled-green-papaya/
1650938,"Bacalhau a Bras (Salt Cod, Eggs and Potatoes)","[""Gently rinse the salt cod under cold water to remove any surface salt."", ""Soak overnight in cold water (12 to 18 hours) in the fridge, changing the water twice."", ""Drain the fish, gently rinse again under cold water, then pat dry with paper towels."", ""Shred the fish into bite-sized strips."", ""Using a cheese grater or the grater attachment of a food processor, grate the potatoes into shreds."", ""Soak in cold water for 5 minutes, then drain and rinse thoroughly and pat dry with paper towels."", ""Warm the lard or duck fat in a large skillet on medium-high heat until shimmering."", ""Add half of the potatoes and pan-fry, stirring often to keep the potatoes from sticking together; remove with a slotted spoon when they turn golden brown, about 5 minutes, and set aside to cool on paper towels."", ""Repeat this process with the other half of the potatoes."", ""Reduce heat to medium and discard all but 1 tablespoon of the cooking fat."", ""Add the chopped onion and saffron to the skillet and saute until the onion is translucent, about 5 minutes."", ""Add the fish and pepper; gently stir to combine."", ""Allow to saute until the fish is softened, 3 to 5 minutes."", ""Add half of the fried potatoes, stirring to combine, then pour the beaten eggs over everything."", ""Scramble the eggs until cooked, stirring occasionally, about 3 minutes."", ""Stir in the parsley and the other half of the potatoes; add the black olives and serve.""]",www.foodandwine.com/recipes/bacalhau-bras-salt-cod-eggs-and-potatoes
1940103,Apple Charlotte,"[""Preheat the oven to 350 F."", ""Working in batches, dip the bread in 1/4 pound of the melted butter and brown lightly in a heavy skillet set over moderate heat."", ""Line the bottom and sides of the souffle dish with bread, cutting as necessary to fit the dish."", ""Reserve the remaining slices of bread."", ""Add the remaining 1/4 pound butter to the skillet and return it to moderate heat."", ""In a bowl, toss the apples with sugar and spices and turn the mixture into the skillet."", ""Cook, stirring, until the apples wilt and the sugar melts."", ""The filling will resemble a chunky sauce."", ""Pour the filling into the lined dish and top with the reserved slices of bread."", ""Place the mold in a hot water bath and bake for 30 to 50 minutes, until crisp and golden."", ""Remove from the oven and cool on a rack for 15 minutes."", ""Place a serving dish over the mold and invert to unmold."", ""Serve warm with heavy cream or whipped cream.""]",www.cookstr.com/recipes/apple-charlotte-2
2024795,Sausage & Peppers Rice One Pot Meal,"[""Heat oil in a large skillet over medium high heat."", ""Add peppers, onions, and sausage."", ""Stir and cook about 5 minutes."", ""Add spices and rice."", ""Stir well and cook another 2 minutes."", ""Add tomatoes, broth and water."", ""Bring to a rapid boil."", ""Reduce heat to medium low."", ""Cover and let cook about 20 minutes or until rice is tender and most of the liquid is absorbed."", ""Eat as is or top with cheese and sour cream.""]",cookpad.com/us/recipes/362797-sausage-peppers-rice-one-pot-meal
273499,Cake Mix Spritz,"[""In a large mixing bowl, combine all ingredients."", ""Place mixture into cookie press; pipe onto baking sheet.\tBake at 350\u00b0 until done."", ""Watch carefully.""]",www.cookbooks.com/Recipe-Details.aspx?id=61897
2194362,Golabki (Stuffed Cabbage Leaves),"[""Cut out core from cabbage."", ""Pull off and save 12 outer leaves;chop remaining cabbage and set aside."", ""Immerse leaves in boiling water about 3 minutes or till limp;drain."", ""Cut out center vein of cabbage leaves, keeping each leaf in one piece."", ""Cook chopped cabbage, uncovered, in boiling water 2 to 3 minutes;drain and set aside."", ""Cook ground beef and onion till meat is browned and onion is tender."", ""Drain off excess fat."", ""Add kelp (kelp is a nutrition booster and may be purchased at health food stores), if desired; salt; and pepper."", ""Stir in rice and dill."", ""Remove from heat."", ""Place about 1/4 cup of meat mixture on each cabbage leaf;fold in sides."", ""Starting at unfolded edge, roll up each leaf, making sure folded sides are included in roll."", ""Place half of the chopped cabbage in bottom of 13X9X2 inch baking dish."", ""Arrange cabbage rolls, seam side down, atop."", ""Cover with remaining cabbage."", ""Pour broth over all."", ""Cover and bake 350 degree oven 1 hour.""]",www.food.com/recipe/golabki-stuffed-cabbage-leaves-280290
1721842,Buffalo Wedge Blue Salad,"[""Prepare the buffalo chicken tenders following the manufacturer's suggestion."", ""While they are cooking, mix the green onions, celery, tomatoes, and avocado in a small bowl."", ""Pour Italian Dressing over the vegetables."", ""Season with salt & pepper to taste."", ""Set aside."", ""To assemble, cut the iceberg lettuce into 6 wedges."", ""Place 1 wedge on each plate."", ""Place the chicken tenders lying against the wedge."", ""Spoon the 1/4C of blue cheese dressing on the wedge."", ""Top each plate with a spoon of the marinated vegetables on top."", ""Garnish with blue cheese crumbles."", ""Serve with freshly ground black pepper and extra blue cheese dressing if desired.""]",www.food.com/recipe/buffalo-wedge-blue-salad-498342
388211,Three-Tiered Omelet With Wine Sauce,"[""Beat yolks until light."", ""Add both salts, pepper, parsley, shallots and flour."", ""Beat until thoroughly blended."", ""Beat egg whites together with wine until stiff but not dry."", ""Carefully fold whites into yolk mixture."", ""Grease three 8-inch pie plates."", ""Divide egg mixture between them."", ""Bake at 350\u00b0 for 15 minutes, or until set.""]",www.cookbooks.com/Recipe-Details.aspx?id=918342
494747,Flan,"[""Caramelize mold."", ""Place 1 cup of sugar in mold."", ""Put directly on stove and stir constantly until melted and caramel color."", ""Tip pan until sides are covered."", ""Set aside to cool."", ""Caramel will harden.""]",www.cookbooks.com/Recipe-Details.aspx?id=928732
1612572,Goat Cheese Tart With Strawberry Wine Sauce,"[""Drop strawberries, wine and 1/2 cup sugar in a wide sauce pan. Allow to cook down and thicken, approximately 15-20 minutes. (Mash strawberries occasionally as you stir. Dip your finger in and taste as you stir, adding a bit more sugar if it's not sweet enough.)"", ""Carefully pour strawberry mixture into a food processor or blender. Zap until smooth. Set a small bowl down and pour liquid mixture through a sieve to eliminate any potential seeds. (Mixture may be thick, so use a spoon or a flat utensil to scrape underside of sieve.) Allow to cool and place in fridge.""]",www.yummly.com/recipe/Goat-Cheese-Tart-With-Strawberry-Wine-Sauce-1660461
1158822,Raspberry Coconut Tarts,"[""Mix egg, sugar, cream of wheat, margerine, almond flavoring and coconut in bowl."", ""Place 1 tsp of jam per tart."", ""Fill the rest of the tart with coconut mixture."", ""Bake at 375 for 15 minutes nor until golden brown.""]",www.food.com/recipe/raspberry-coconut-tarts-36046
1886683,Southern Peanut-Butter Pie,"[""Chill the pie crust."", ""Beat eggs."", ""Add corn syrup, sugar, peanut butter and vanilla."", ""Beat until smooth."", ""Stir in the peanuts."", ""Pour filing into chilled shell and bake for 15 minutes in 400 preheated oven."", ""Then turn heat down to 350 and bake for 30 to 35 minutes more."", ""Let cool.""]",recipeland.com/recipe/v/southern-peanut-butter-pie-4898
1697341,Microwave Quick Broccoli Soup Recipe,"[""Place broccoli in a 2 qt casserole."", ""Cover with heavy duty plastic wrap; microwave at HIGH for 7-8 min or possibly till tender."", ""Stir in remaining ingredients."", ""Microwave at HIGH for 4-6 min or possibly till thoroughly heated."", ""Yields about 4 c..""]",cookeatshare.com/recipes/microwave-quick-broccoli-soup-30375
1983000,Roast Duck with Prunes and Wine-Braised Cabbage,"[""Melt butter in heavy large saucepan over medium heat."", ""Add cabbage; saute 2 minutes."", ""Add 2 cups juice, 1 cup wine, vinegar, sugar, orange and cinnamon."", ""Simmer until cabbage is tender and almost all liquid has evaporated, stirring occasionally, about 1 hour."", ""Discard orange."", ""Season to taste with salt and pepper."", ""(Cabbage can be made 1 day ahead."", ""Cool slightly."", ""Refrigerate uncovered until cool, then cover and chill.)"", ""Preheat oven to 450F."", ""Place duck on rack in roasting pan."", ""Place 10 prunes and apple in duck cavity."", ""Sprinkle duck with salt and pepper."", ""Roast duck 25 minutes."", ""Reduce oven temperature to 350F."", ""Continue roasting until meat thermometer inserted into thickest part of thigh registers 160F, about 1 hour 15 minutes."", ""Meanwhile, combine remaining 1 cup juice and 16 prunes in heavy medium saucepan."", ""Cook over medium heat until prunes absorb almost all liquid, stirring occasionally, about 10 minutes."", ""Transfer duck to platter."", ""Tent with foil to keep warm."", ""Pour off fat from pan."", ""Add remaining 3/4 cup wine to roasting pan, set over medium heat and bring to boil, scraping up any browned bits."", ""Add wine mixture to prune mixture; simmer until sauce is reduced to 1 cup, about 4 minutes."", ""Bring cabbage to simmer, tossing occasionally."", ""Slice duck; arrange on plates."", ""Spoon prune sauce over."", ""Serve cabbage alongside.""]",www.epicurious.com/recipes/food/views/roast-duck-with-prunes-and-wine-braised-cabbage-104500
844950,Pineapple-Cheese Salad,"[""Mix hot water in jello."", ""Add the juice of the crushed pineapple and 1/2 cup cold water."", ""Stir really well."", ""Jell until almost firm."", ""Take from refrigerator and use mixer to beat jello until really foamy."", ""Add jello to rest of ingredients a little at a time."", ""It will be very thick."", ""Let jell or it can be frozen.""]",www.cookbooks.com/Recipe-Details.aspx?id=403913
1352260,Oven Baked Chicken Parmesan ,"[""4 each eggs"", ""1 - 2 ounces olive oil"", """", ""Lightly beat all the eggs until fluffy. Using separate hands for the dry and wet ingredients, dip the chicken into eggwash, shake lightly and then dredge in breading. Remove and place onto parchment lined pan, ensure all chicken is covered."", """", ""In a heated saute pan add 1 to 2 oz of olive oil. Heat until hot and add breaded chicken. Cook until golden brown. Finish in oven until internal temperature is 165 degrees.""]",www.epicurious.com/recipes/member/views/oven-baked-chicken-parmesan-53069341
1752254,Apple Tart Tatin Recipe,"[""1."", ""Add in all ingredients for the dough in the order suggested by your bread machine manual and process on the dough cycle according to the manufacturers directions."", ""2."", ""While the dough is being processed, prepare the topping."", ""Coat two 10-inch cake pans with cooking spray."", ""In a small saucepan, boil the apple juice concentrate over high heat till reduced by half, about 5 min."", ""Pour the syrup into the two pans, dividing proportionately and swirling if necessary to coat the bottoms."", ""Quarter, core, and peel the apples."", ""Cut each quarter into eighths."", ""Arrange apples in concentric circles in each pan, overlapping the apples."", ""3."", ""When the dough cycle ends, remove the dough from the machine."", ""Preheat the oven to 350 degrees."", ""Divide the dough in half."", ""On a floured surface with a floured rolling pin, roll each piece into a 10-inch circle."", ""Place each circle on top of a pan of apples."", ""4."", ""Bake 40 to 45 min, or possibly till the tops are brown and bubbling around the edges."", ""Remove from the oven."", ""Let rest 5 min, then invert onto a plate larger than the pan so which you won't lose any syrup which drips down the sides."", ""Eat hot, not warm.""]",cookeatshare.com/recipes/apple-tart-tatin-68060
1681350,Shrimp In Chili Sauce (A Restaurant Dish at Home),"[""Finely chop the leek, ginger and garlic."", ""Combine the shrimp with the salt, pepper, sake, and egg whites in a bowl."", ""Add the katakuriko and oil and mix together."", ""Make the combined seasonings."", ""Put all the ingredients except for the doubanjiang and katakuriko dissolved in water in a bowl and combine."", ""Put a generous amount of oil in a pan and add the shrimp while the oil is still lukewarm."", ""Shallow-fry the shrimp over high heat."", ""When the shrimp have turned red, drain in a colander or sieve."", ""Add a little oil in the pan and stir fry the ginger, garlic and doubanjiang."", ""When it's fragrant, add the leek and continue stir frying."", ""Add the combined seasonings and bring to a boil, then add the fried shrimp."", ""Thicken the sauce with katakuriko dissolved in water, add a beaten egg, stir slowly, and it's done.""]",cookpad.com/us/recipes/170969-shrimp-in-chili-sauce-a-restaurant-dish-at-home
2179524,Preserved Lemons,"[""Soak the lemons for 2 days before preparing this recipe."", ""Change the water twice."", ""Remove the nut end of the lemon (the end that attaches the lemon to the tree)."", ""Slice a cross two-thirds of the way up the lemon."", ""Fill with rock salt, don't be shy."", ""Place into glass jar."", ""Repeat this process until there are enough lemons compacted into the glass jar."", ""Make sure there is enough room (about 1/4 of the jar) left at the top to accommodate any excess juices from the lemons."", ""Secure tightly with the lid and place in a cool dark place for at least a month."", ""Some people add 1/2 cup of fresh water to encourage the process of preservation, with the addition of olive oil to act as a sealant on top of the lemons."", ""These last two processes are not necessary."", ""Some people also add cinnamon sticks and cloves or black peppercorns, it entirely depends on your individual taste."", ""Simple is best."", ""The lemons will then be preserved and ready to use."", ""They last for about 4 years."", ""Remember not to use a jar with a metal lid as this will affect the preserving process and the metal may erode.""]",www.foodnetwork.com/recipes/preserved-lemons-recipe0.html
971944,Cucumber Mint Chutney,"[""Combine vinegar & sugar in a sml bowl & stir till sugar is dissolved."", ""Add remaining ingredients & mix well. Serve immediately or chill till ready for use, but allow time out of fridge for return to room temperature.""]",www.food.com/recipe/cucumber-mint-chutney-239134
613232,Easy Made Chili,"[""In large skillet, saute ground beef and onion, stirring frequently until meat is tender. Drain off fat."", ""Stir in remaining ingredients."", ""Simmer 20 to 25 minutes."", ""Serve topped with shredded cheese, chopped chili peppers, and sliced green onions, as desired.""]",www.cookbooks.com/Recipe-Details.aspx?id=37582
928550,Skillet Chicken Picante,"[""Cube chicken breasts. Heat oil in a medium skillet. Add cubed chicken breasts, onion and garlic powder and saute until chicken is cooked through and no longer pink, about 15 to 20 minutes. Pour tomatoes and picante sauce over chicken mixture. Let simmer over medium heat until sauce has thickened, usually about 30 minutes. Place some of the mixture in a warm tortilla, add cheese and wrap. Repeat until all of the chicken mixture is gone!""]",www.allrecipes.com/recipe/16262/skillet-chicken-picante/
1993648,Truffle Potato Slices,"[""In a deep fryer or a large heavy pot, heat vegetable oil to 360 degrees F. (If using a large heavy pot, only fill pot halfway with oil)."", ""Carefully add potatoes to hot oil, in batches to avoid over-crowding, and cook, turning with a long-handled spoon, until golden and crisp, about 45 seconds to 1 minute."", ""Transfer to a plate lined with paper towels to drain."", ""Drizzle chips with truffle oil and Parmesan."", ""Serve with your favorite sandwich.""]",www.foodnetwork.com/recipes/emeril-lagasse/truffle-potato-slices-recipe.html
476716,Chicken Pot Pie,"[""Pour over chicken mixture and bake.""]",www.cookbooks.com/Recipe-Details.aspx?id=184329
